id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
WiTMRukKmLARoEoKdrV6Qg,okamoto-kitchen-los-angeles-2,Okamoto Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/Bn0PXvhUM9RLSOqnZyebYQ/o.jpg,False,https://www.yelp.com/biz/okamoto-kitchen-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,662,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 34.14851997958463, 'longitude': -118.43272332797397}","['delivery', 'pickup']",$$,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '91423', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 91423']}",+18183739767,(818) 373-9767,14422.782470806056
dDzhYJ98Sx7q7GmK0tv1_Q,jang-teo-bossam-los-angeles,Jang Teo Bossam,https://s3-media3.fl.yelpcdn.com/bphoto/qHdWdx-IL1YHg49PsuyYoQ/o.jpg,False,https://www.yelp.com/biz/jang-teo-bossam-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,192,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.056240079018, 'longitude': -118.309955706885}","['delivery', 'pickup']",$$,"{'address1': '857 S Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['857 S Western Ave', 'Los Angeles, CA 90005']}",+12133872241,(213) 387-2241,10110.354555611164
eN2YxvoHmzG063eVcaT1ag,ind-korean-pub-los-angeles,IND Korean Pub,https://s3-media1.fl.yelpcdn.com/bphoto/9NeNHnoQPdrr-wxoCy6EmA/o.jpg,False,https://www.yelp.com/biz/ind-korean-pub-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,2,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'pubs', 'title': 'Pubs'}]",5.0,"{'latitude': 34.056246, 'longitude': -118.291878}",[],,"{'address1': '865 S Vermont Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['865 S Vermont Ave', 'Los Angeles, CA 90005']}",+12133389129,(213) 338-9129,11659.813686733325
ErrNBb7kKhcGUmKXMNc_oQ,chang-hwa-dang-irvine,Chang Hwa Dang,https://s3-media4.fl.yelpcdn.com/bphoto/LjQpqQDWZabtP9yFy1QbFA/o.jpg,False,https://www.yelp.com/biz/chang-hwa-dang-irvine?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,16,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 33.72432046560109, 'longitude': -117.77236151533998}",[],$$,"{'address1': '3931 Irvine Blvd', 'address2': '', 'address3': None, 'city': 'Irvine', 'zip_code': '92602', 'country': 'US', 'state': 'CA', 'display_address': ['3931 Irvine Blvd', 'Irvine, CA 92602']}",,,67485.31465266924
K1Q7DsCpFfPsJRRr4aOFoQ,la-yimone-los-angeles,LA Yimone,https://s3-media3.fl.yelpcdn.com/bphoto/KW_BRMXwU1I4EPgsiOaF3Q/o.jpg,False,https://www.yelp.com/biz/la-yimone-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,38,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.0764892101288, 'longitude': -118.309097439051}",[],$,"{'address1': '304 N Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['304 N Western Ave', 'Los Angeles, CA 90004']}",+13234643211,(323) 464-3211,11253.466564388973
tem7-SgSJ7oQBLPLqvLytA,love-ramen-lancaster-6,Love Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/bdc-nNdLB_RNBJlFV-YPlA/o.jpg,False,https://www.yelp.com/biz/love-ramen-lancaster-6?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,462,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 34.660919419593306, 'longitude': -118.1808329196907}","['delivery', 'pickup']",$$,"{'address1': '2787 W Ave L', 'address2': '', 'address3': None, 'city': 'Lancaster', 'zip_code': '93536', 'country': 'US', 'state': 'CA', 'display_address': ['2787 W Ave L', 'Lancaster, CA 93536']}",+16617225516,(661) 722-5516,74313.19054878248
QJVNh8FD2qeAbPE7v4SPKg,gam-ja-gol-rowland-heights,Gam Ja Gol,https://s3-media2.fl.yelpcdn.com/bphoto/sqnaYWWGGyRjwab_0srYzw/o.jpg,False,https://www.yelp.com/biz/gam-ja-gol-rowland-heights?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,338,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 33.988717199999996, 'longitude': -117.89226835888176}",['delivery'],$$,"{'address1': '18891 Colima Rd', 'address2': '', 'address3': '', 'city': 'Rowland Heights', 'zip_code': '91748', 'country': 'US', 'state': 'CA', 'display_address': ['18891 Colima Rd', 'Rowland Heights, CA 91748']}",+16269137764,(626) 913-7764,47911.1185117651
Ro0ReVC09ZTsCFlFSwQnhw,full-house-plus-torrance,Full House Plus,https://s3-media2.fl.yelpcdn.com/bphoto/1ul90BVOORVxuhxAzZskZA/o.jpg,False,https://www.yelp.com/biz/full-house-plus-torrance?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,109,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 33.83723847786877, 'longitude': -118.35543340969504}","['delivery', 'pickup']",$$,"{'address1': '21209 Hawthorne Blvd', 'address2': '', 'address3': None, 'city': 'Torrance', 'zip_code': '90503', 'country': 'US', 'state': 'CA', 'display_address': ['21209 Hawthorne Blvd', 'Torrance, CA 90503']}",+13103575275,(310) 357-5275,20962.472097619833
F64dimaPmt7_imQ4s2yGow,gogobop-korean-rice-bar-los-angeles,Gogobop Korean Rice Bar,https://s3-media2.fl.yelpcdn.com/bphoto/k-53QQ1ebnPYP4bWTvw3jQ/o.jpg,False,https://www.yelp.com/biz/gogobop-korean-rice-bar-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,363,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.061477, 'longitude': -118.299902}","['delivery', 'pickup']",$$,"{'address1': '3456 Wilshire Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3456 Wilshire Blvd', 'Los Angeles, CA 90010']}",+12133851089,(213) 385-1089,11192.80133822085
SY-vJPuqBJCRRKb-oa2AbQ,jook-hyang-los-angeles-2,Jook Hyang,https://s3-media2.fl.yelpcdn.com/bphoto/KvTca0DO3jUsz0YlDD8aAg/o.jpg,False,https://www.yelp.com/biz/jook-hyang-los-angeles-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,75,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 34.0522, 'longitude': -118.28994}","['delivery', 'pickup']",$$,"{'address1': '2666 W Olympic Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2666 W Olympic Blvd', 'Los Angeles, CA 90006']}",+12133816524,(213) 381-6524,11656.75436310828
0uRqBRs-zWw95G8bxR78jg,mapo-chicken-los-angeles,Mapo Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/D3tZ12b25PSKsXtNLYL0ag/o.jpg,False,https://www.yelp.com/biz/mapo-chicken-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,357,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.05239117184118, 'longitude': -118.310848}",['delivery'],$$,"{'address1': '1008 S St Andrews Pl', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['1008 S St Andrews Pl', 'Los Angeles, CA 90019']}",+13237950014,(323) 795-0014,9871.597891678563
nXBJBaIp-1RtZadh7w9h6g,raizel-ramen-palmdale,Raizel Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/aSoFUvuxcqDtDz1aMrJrFA/o.jpg,False,https://www.yelp.com/biz/raizel-ramen-palmdale?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,616,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 34.5793696079458, 'longitude': -118.088127044859}","['delivery', 'pickup']",$,"{'address1': '2250 East Palmdale Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'Palmdale', 'zip_code': '93550', 'country': 'US', 'state': 'CA', 'display_address': ['2250 East Palmdale Blvd', 'Ste A', 'Palmdale, CA 93550']}",+16618788847,(661) 878-8847,68883.18873054869
UKIffzIMg4rUbxypJOCzkw,sawtelle-tempura-house-west-los-angeles,Sawtelle Tempura House,https://s3-media3.fl.yelpcdn.com/bphoto/z_YAQBd0aS0zhvt5l4-lfQ/o.jpg,False,https://www.yelp.com/biz/sawtelle-tempura-house-west-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,300,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 34.04354, 'longitude': -118.44571}","['delivery', 'pickup']",$$,"{'address1': '1816 Sawtelle Blvd', 'address2': None, 'address3': '', 'city': 'West Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['1816 Sawtelle Blvd', 'West Los Angeles, CA 90025']}",+13104795989,(310) 479-5989,4152.262278178532
xU6pcazbyB1lxA631YJEkg,joy-los-angeles-11,Joy,https://s3-media2.fl.yelpcdn.com/bphoto/cR3xx7CQoR30m67F4x5yGg/o.jpg,False,https://www.yelp.com/biz/joy-los-angeles-11?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1501,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 34.120853, 'longitude': -118.204651}","['delivery', 'pickup']",$$,"{'address1': '5100 York Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5100 York Blvd', 'Los Angeles, CA 90042']}",+13239997642,(323) 999-7642,22033.329331842564
8zSbwClY5bzSNWCGi8Jcpg,somunnan-korean-restaurant-cerritos,Somunnan Korean Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/Dq5rsXO4Fi8ZyjXhK89jWg/o.jpg,False,https://www.yelp.com/biz/somunnan-korean-restaurant-cerritos?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,604,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 33.873679, 'longitude': -118.048338}","['delivery', 'pickup']",$$,"{'address1': '13303 Artesia Blvd', 'address2': '', 'address3': '', 'city': 'Cerritos', 'zip_code': '90703', 'country': 'US', 'state': 'CA', 'display_address': ['13303 Artesia Blvd', 'Cerritos, CA 90703']}",+15629264909,(562) 926-4909,37175.26805322459
us0WnDOySVXXXwCqs0AaCw,izakaya-osen-los-angeles-los-angeles,Izakaya Osen - Los Angeles,https://s3-media1.fl.yelpcdn.com/bphoto/m2GLJbP2cTi2kTb8L4owjQ/o.jpg,False,https://www.yelp.com/biz/izakaya-osen-los-angeles-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1643,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 34.083336, 'longitude': -118.273231}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '2903 Sunset Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['2903 Sunset Blvd', 'Los Angeles, CA 90026']}",+13239282220,(323) 928-2220,14477.318515397197
H99j7lhG1DEC1Urgyp0V4w,moos-craft-barbecue-los-angeles-3,Moo's Craft Barbecue,https://s3-media2.fl.yelpcdn.com/bphoto/Pu1-08RkSxwnuSenytop9g/o.jpg,False,https://www.yelp.com/biz/moos-craft-barbecue-los-angeles-3?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,388,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 34.0732872, 'longitude': -118.2183025}",['delivery'],$$,"{'address1': '2118 N Broadway', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['2118 N Broadway', 'Los Angeles, CA 90031']}",+13236864133,(323) 686-4133,18689.78657678149
Xy1FBsD4L1pCNkorcnz6tA,nori-japanese-grill-thousand-oaks,Nori Japanese Grill,https://s3-media3.fl.yelpcdn.com/bphoto/igVYmpge4A_ooYKrmhJrXw/o.jpg,False,https://www.yelp.com/biz/nori-japanese-grill-thousand-oaks?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,266,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.171841, 'longitude': -118.83745}","['delivery', 'pickup']",$$,"{'address1': '2871 E Thousand Oaks Blvd', 'address2': '', 'address3': '', 'city': 'Thousand Oaks', 'zip_code': '91362', 'country': 'US', 'state': 'CA', 'display_address': ['2871 E Thousand Oaks Blvd', 'Thousand Oaks, CA 91362']}",+18054973277,(805) 497-3277,42768.907741270275
sgMr4Ht6hbeSk14s0mQKQw,marinate-korean-bbq-long-beach,Marinate Korean BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/5eYtEA9RTMX-0Yw6auGBQA/o.jpg,False,https://www.yelp.com/biz/marinate-korean-bbq-long-beach?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,668,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 33.8290664, 'longitude': -118.1449492}","['delivery', 'pickup']",$$,"{'address1': '4150 McGowen St', 'address2': 'Unit 14', 'address3': '', 'city': 'Long Beach', 'zip_code': '90808', 'country': 'US', 'state': 'CA', 'display_address': ['4150 McGowen St', 'Unit 14', 'Long Beach, CA 90808']}",+15624205177,(562) 420-5177,32438.096259496702
S8rXjn2aMaoONx468cWRag,jang-choong-dong-jokbal-los-angeles,Jang Choong Dong JokBal,https://s3-media2.fl.yelpcdn.com/bphoto/zOahVNg73IsYSyGO4H6nZQ/o.jpg,False,https://www.yelp.com/biz/jang-choong-dong-jokbal-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,110,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.0521579914556, 'longitude': -118.2921982}",[],$$,"{'address1': '2716 W Olympic Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2716 W Olympic Blvd', 'Los Angeles, CA 90006']}",+12133853535,(213) 385-3535,11481.387063792621
kDMsnq59lJAjMX1baGJPEA,kanpai-japanese-sushi-bar-and-grill-los-angeles,Kanpai Japanese Sushi Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/YEgdXfNJcm5NOFg9eEhi_A/o.jpg,False,https://www.yelp.com/biz/kanpai-japanese-sushi-bar-and-grill-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1608,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 33.96185, 'longitude': -118.4214}","['delivery', 'pickup']",$$$$,"{'address1': '8325 Lincoln Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['8325 Lincoln Blvd', 'Los Angeles, CA 90045']}",+13103387223,(310) 338-7223,6540.538466182139
pzxFkh5Wjms-AWIrTinoyw,si-gol-korean-restaurant-cerritos,Si Gol Korean Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/_u9ciEIpZWkUcExcqhcU8Q/o.jpg,False,https://www.yelp.com/biz/si-gol-korean-restaurant-cerritos?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,31,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 33.8809, 'longitude': -118.07204}",['delivery'],$,"{'address1': '16430 Norwalk Blvd', 'address2': '', 'address3': '', 'city': 'Cerritos', 'zip_code': '90703', 'country': 'US', 'state': 'CA', 'display_address': ['16430 Norwalk Blvd', 'Cerritos, CA 90703']}",+15629265164,(562) 926-5164,34814.10128360263
zBislTa0HO756Q-G_1pTwg,chi-chi-los-angeles-5,Chi Chi,https://s3-media3.fl.yelpcdn.com/bphoto/XeY3TPskH99u3bU61BfgLw/o.jpg,False,https://www.yelp.com/biz/chi-chi-los-angeles-5?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,8,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': 34.063308, 'longitude': -118.29396}",[],,"{'address1': '610 S Berendo St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['610 S Berendo St', 'Los Angeles, CA 90010']}",+12139150033,(213) 915-0033,11788.145729611284
hxI7aI3NKcXDb9ZJk4Ut2w,gop-master-los-angeles,Gop Master,https://s3-media4.fl.yelpcdn.com/bphoto/EltuoWgaJm8fbnVolqbkBg/o.jpg,False,https://www.yelp.com/biz/gop-master-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,14,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 34.06363099560417, 'longitude': -118.29261927347106}",[],,"{'address1': '600 S New Hampshire Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['600 S New Hampshire Ave', 'Los Angeles, CA 90005']}",+12133185299,(213) 318-5299,11902.992280679471
XZeDSBPLTI8gCw_h7JxBeg,gyu-kaku-japanese-bbq-valencia,Gyu-Kaku Japanese BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/0zoO7XqnAHUag_FMyxPmKA/o.jpg,False,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-valencia?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,592,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 34.4213236954042, 'longitude': -118.564982890859}","['delivery', 'pickup']",$$,"{'address1': '27025 McBean Pkwy', 'address2': '', 'address3': '', 'city': 'Valencia', 'zip_code': '91355', 'country': 'US', 'state': 'CA', 'display_address': ['27025 McBean Pkwy', 'Valencia, CA 91355']}",+16612542355,(661) 254-2355,46815.573595337584
aYmZ4CSmNPbrYW4fWBAqiw,ummas-k-bbq-lake-forest-2,Umma's K-BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/Xry1G-9ir5_phhOriAQvjQ/o.jpg,False,https://www.yelp.com/biz/ummas-k-bbq-lake-forest-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,273,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.5,"{'latitude': 33.655639, 'longitude': -117.701566}","['delivery', 'pickup']",$$,"{'address1': '24531 Trabuco Rd', 'address2': 'Ste G', 'address3': '', 'city': 'Lake Forest', 'zip_code': '92630', 'country': 'US', 'state': 'CA', 'display_address': ['24531 Trabuco Rd', 'Ste G', 'Lake Forest, CA 92630']}",+19497162244,(949) 716-2244,77019.53836375168
gzcBhks6yJIwkNGCFJSBbA,sei-ko-en-restaurant-torrance-3,Sei-Ko-En Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/K1l35O77GqYGMbI8GcDbxg/o.jpg,False,https://www.yelp.com/biz/sei-ko-en-restaurant-torrance-3?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,217,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 33.8165752, 'longitude': -118.3098018}",[],$$,"{'address1': '1730 Sepulveda Blvd', 'address2': 'Ste 14', 'address3': '', 'city': 'Torrance', 'zip_code': '90501', 'country': 'US', 'state': 'CA', 'display_address': ['1730 Sepulveda Blvd', 'Ste 14', 'Torrance, CA 90501']}",+13105345578,(310) 534-5578,24470.033999217827
P05ygzW1owjj5ku_JX8ZaQ,cafeteria-america-huntington-park,Cafeteria America,https://s3-media3.fl.yelpcdn.com/bphoto/WqlDjFhbuv3RxGBRhDXNpw/o.jpg,False,https://www.yelp.com/biz/cafeteria-america-huntington-park?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,62,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 33.9767417907715, 'longitude': -118.226165771484}",[],$,"{'address1': '2558 Saturn Ave', 'address2': '', 'address3': '', 'city': 'Huntington Park', 'zip_code': '90255', 'country': 'US', 'state': 'CA', 'display_address': ['2558 Saturn Ave', 'Huntington Park, CA 90255']}",+13235824710,(323) 582-4710,17676.80219271706
DzZO-0W8xzfVlpVgFyFT8A,bb-q-chicken-northridge-northridge,bb.q Chicken - Northridge,https://s3-media2.fl.yelpcdn.com/bphoto/0tVf6Vmd_7jOxZjKMsw2-Q/o.jpg,False,https://www.yelp.com/biz/bb-q-chicken-northridge-northridge?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,281,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'latitude': 34.236026, 'longitude': -118.534969}","['delivery', 'pickup']",$$,"{'address1': '18431 Nordhoff St', 'address2': 'Ste 2', 'address3': '', 'city': 'Northridge', 'zip_code': '91325', 'country': 'US', 'state': 'CA', 'display_address': ['18431 Nordhoff St', 'Ste 2', 'Northridge, CA 91325']}",+18182803811,(818) 280-3811,26596.83166887086
BXKunrn9WC4XVEkysMdZIw,jihwaja-los-angeles,Jihwaja,https://s3-media2.fl.yelpcdn.com/bphoto/sWrj1_tJ7qS88wu3AB52Ow/o.jpg,False,https://www.yelp.com/biz/jihwaja-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,5,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.03467, 'longitude': -118.25603}",[],,"{'address1': '1219 Wall St', 'address2': 'Ste 9', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['1219 Wall St', 'Ste 9', 'Los Angeles, CA 90015']}",+12138846114,(213) 884-6114,14337.207901603793
